year,mt,dt,day,city_code,city_do_nm,city_gn_gu_nm,dscamt,dscamt_rate,dis_co,dis_co_rate
2020,1,1,4,W1T,대전광역시,동구,3044600,3.24,1598,3.15
2020,1,2,5,W1T,대전광역시,동구,2903800,3.09,1564,3.09
2020,1,3,6,W1T,대전광역시,동구,2590750,2.76,1461,2.88
2020,1,4,7,W1T,대전광역시,동구,2717650,2.9,1514,2.99
2020,1,5,1,W1T,대전광역시,동구,3595750,3.83,1825,3.6
2020,1,6,2,W1T,대전광역시,동구,2540899,2.71,1473,2.91
2020,1,7,3,W1T,대전광역시,동구,2214349,2.36,1273,2.51
2020,1,8,4,W1T,대전광역시,동구,3078550,3.28,1663,3.28
2020,1,9,5,W1T,대전광역시,동구,2643050,2.82,1512,2.98
2020,1,10,6,W1T,대전광역시,동구,2391900,2.55,1443,2.85
2020,1,11,7,W1T,대전광역시,동구,2763550,2.94,1484,2.93
2020,1,12,1,W1T,대전광역시,동구,3596300,3.83,1848,3.65
2020,1,13,2,W1T,대전광역시,동구,2858100,3.04,1607,3.17
2020,1,14,3,W1T,대전광역시,동구,2605150,2.78,1485,2.93
2020,1,15,4,W1T,대전광역시,동구,2438000,2.6,1457,2.88
2020,1,16,5,W1T,대전광역시,동구,2561700,2.73,1460,2.88
2020,1,17,6,W1T,대전광역시,동구,2455250,2.62,1442,2.85
2020,1,18,7,W1T,대전광역시,동구,2735300,2.91,1482,2.93
2020,1,19,1,W1T,대전광역시,동구,3538600,3.77,1817,3.59
2020,1,20,2,W1T,대전광역시,동구,3082850,3.28,1707,3.37
2020,1,21,3,W1T,대전광역시,동구,2679050,2.85,1522,3.0
2020,1,22,4,W1T,대전광역시,동구,3050800,3.25,1660,3.28
2020,1,23,5,W1T,대전광역시,동구,4019050,4.28,2152,4.25
2020,1,24,6,W1T,대전광역시,동구,5214049,5.55,2587,5.11
2020,1,25,7,W1T,대전광역시,동구,2959000,3.15,1427,2.82
2020,1,26,1,W1T,대전광역시,동구,3689600,3.93,1728,3.41
2020,1,27,2,W1T,대전광역시,동구,3385699,3.61,1684,3.32
2020,1,28,3,W1T,대전광역시,동구,3700400,3.94,1890,3.73
2020,1,29,4,W1T,대전광역시,동구,3180800,3.39,1684,3.32
2020,1,30,5,W1T,대전광역시,동구,3002000,3.2,1693,3.34
2020,1,31,6,W1T,대전광역시,동구,2629500,2.8,1522,3.0
2020,1,1,4,W1U,대전광역시,중구,3208200,3.44,1845,3.31
2020,1,2,5,W1U,대전광역시,중구,2818950,3.02,1727,3.1
2020,1,3,6,W1U,대전광역시,중구,2521350,2.7,1585,2.85
2020,1,4,7,W1U,대전광역시,중구,2697500,2.89,1644,2.95
2020,1,5,1,W1U,대전광역시,중구,3729050,4.0,2196,3.94
2020,1,6,2,W1U,대전광역시,중구,2229550,2.39,1402,2.52
2020,1,7,3,W1U,대전광역시,중구,2335300,2.5,1374,2.47
2020,1,8,4,W1U,대전광역시,중구,3079050,3.3,1837,3.3
2020,1,9,5,W1U,대전광역시,중구,2567950,2.75,1649,2.96
2020,1,10,6,W1U,대전광역시,중구,2450700,2.63,1589,2.85
2020,1,11,7,W1U,대전광역시,중구,2733850,2.93,1690,3.03
2020,1,12,1,W1U,대전광역시,중구,3614900,3.87,2090,3.75
2020,1,13,2,W1U,대전광역시,중구,2711400,2.91,1660,2.98
2020,1,14,3,W1U,대전광역시,중구,2426250,2.6,1579,2.84
2020,1,15,4,W1U,대전광역시,중구,2453300,2.63,1607,2.89
2020,1,16,5,W1U,대전광역시,중구,2628300,2.82,1662,2.98
2020,1,17,6,W1U,대전광역시,중구,2405500,2.58,1601,2.87
2020,1,18,7,W1U,대전광역시,중구,2807300,3.01,1649,2.96
2020,1,19,1,W1U,대전광역시,중구,3855299,4.13,2196,3.94
2020,1,20,2,W1U,대전광역시,중구,2932599,3.14,1740,3.12
2020,1,21,3,W1U,대전광역시,중구,2889850,3.1,1707,3.07
2020,1,22,4,W1U,대전광역시,중구,2893900,3.1,1789,3.21
2020,1,23,5,W1U,대전광역시,중구,4229450,4.53,2340,4.2
2020,1,24,6,W1U,대전광역시,중구,4894100,5.24,2721,4.89
2020,1,25,7,W1U,대전광역시,중구,3280200,3.52,1738,3.12
2020,1,26,1,W1U,대전광역시,중구,3501700,3.75,1905,3.42
2020,1,27,2,W1U,대전광역시,중구,3104700,3.33,1728,3.1
2020,1,28,3,W1U,대전광역시,중구,3660449,3.92,2066,3.71
2020,1,29,4,W1U,대전광역시,중구,2916249,3.13,1826,3.28
2020,1,30,5,W1U,대전광역시,중구,2984499,3.2,1800,3.23
2020,1,31,6,W1U,대전광역시,중구,2751750,2.95,1748,3.14
2020,1,1,4,W1V,대전광역시,서구,8712200,3.39,4972,3.41
2020,1,2,5,W1V,대전광역시,서구,7652100,2.98,4415,3.03
2020,1,3,6,W1V,대전광역시,서구,6720400,2.62,4088,2.8
2020,1,4,7,W1V,대전광역시,서구,7431350,2.89,4345,2.98
2020,1,5,1,W1V,대전광역시,서구,9610750,3.74,5252,3.6
2020,1,6,2,W1V,대전광역시,서구,6839950,2.66,3963,2.72
2020,1,7,3,W1V,대전광역시,서구,6099650,2.37,3503,2.4
2020,1,8,4,W1V,대전광역시,서구,9512100,3.7,5350,3.67
2020,1,9,5,W1V,대전광역시,서구,7352400,2.86,4360,2.99
2020,1,10,6,W1V,대전광역시,서구,6736700,2.62,4089,2.81
2020,1,11,7,W1V,대전광역시,서구,7102650,2.76,4125,2.83
2020,1,12,1,W1V,대전광역시,서구,9438400,3.67,5224,3.58
2020,1,13,2,W1V,대전광역시,서구,7969950,3.1,4645,3.19
2020,1,14,3,W1V,대전광역시,서구,7193950,2.8,4197,2.88
2020,1,15,4,W1V,대전광역시,서구,7467550,2.91,4521,3.1
2020,1,16,5,W1V,대전광역시,서구,6624400,2.58,4065,2.79
2020,1,17,6,W1V,대전광역시,서구,6810150,2.65,4101,2.81
2020,1,18,7,W1V,대전광역시,서구,7521250,2.93,4288,2.94
2020,1,19,1,W1V,대전광역시,서구,9840099,3.83,5420,3.72
2020,1,20,2,W1V,대전광역시,서구,8470250,3.3,4747,3.26
2020,1,21,3,W1V,대전광역시,서구,7864450,3.06,4493,3.08
2020,1,22,4,W1V,대전광역시,서구,9052150,3.52,5043,3.46
2020,1,23,5,W1V,대전광역시,서구,10767000,4.19,5931,4.07
2020,1,24,6,W1V,대전광역시,서구,13441450,5.23,7318,5.02
2020,1,25,7,W1V,대전광역시,서구,8292100,3.23,4354,2.99
2020,1,26,1,W1V,대전광역시,서구,8996799,3.5,4637,3.18
2020,1,27,2,W1V,대전광역시,서구,9130000,3.55,4728,3.24
2020,1,28,3,W1V,대전광역시,서구,10104200,3.93,5454,3.74
2020,1,29,4,W1V,대전광역시,서구,9041499,3.52,5158,3.54
2020,1,30,5,W1V,대전광역시,서구,7848850,3.06,4626,3.17
2020,1,31,6,W1V,대전광역시,서구,7268449,2.83,4359,2.99
2020,1,1,4,W1W,대전광역시,유성구,3412250,3.7,1769,3.51
2020,1,2,5,W1W,대전광역시,유성구,2738650,2.97,1549,3.07
2020,1,3,6,W1W,대전광역시,유성구,2623800,2.84,1435,2.85
2020,1,4,7,W1W,대전광역시,유성구,2754800,2.99,1545,3.06
2020,1,5,1,W1W,대전광역시,유성구,3552550,3.85,1844,3.66
2020,1,6,2,W1W,대전광역시,유성구,2800550,3.04,1528,3.03
2020,1,7,3,W1W,대전광역시,유성구,2169250,2.35,1276,2.53
2020,1,8,4,W1W,대전광역시,유성구,3324450,3.6,1811,3.59
2020,1,9,5,W1W,대전광역시,유성구,2711400,2.94,1508,2.99
2020,1,10,6,W1W,대전광역시,유성구,2548150,2.76,1495,2.96
2020,1,11,7,W1W,대전광역시,유성구,2450600,2.66,1411,2.8
2020,1,12,1,W1W,대전광역시,유성구,3185150,3.45,1688,3.35
2020,1,13,2,W1W,대전광역시,유성구,3359000,3.64,1831,3.63
2020,1,14,3,W1W,대전광역시,유성구,2535650,2.75,1475,2.92
2020,1,15,4,W1W,대전광역시,유성구,2650650,2.87,1536,3.05
2020,1,16,5,W1W,대전광역시,유성구,2518750,2.73,1492,2.96
2020,1,17,6,W1W,대전광역시,유성구,2408750,2.61,1385,2.75
2020,1,18,7,W1W,대전광역시,유성구,2788000,3.02,1520,3.01
2020,1,19,1,W1W,대전광역시,유성구,3289650,3.57,1745,3.46
2020,1,20,2,W1W,대전광역시,유성구,3410050,3.7,1845,3.66
2020,1,21,3,W1W,대전광역시,유성구,2912250,3.16,1609,3.19
2020,1,22,4,W1W,대전광역시,유성구,2863750,3.1,1573,3.12
2020,1,23,5,W1W,대전광역시,유성구,3888450,4.22,2103,4.17
2020,1,24,6,W1W,대전광역시,유성구,4679400,5.07,2485,4.93
2020,1,25,7,W1W,대전광역시,유성구,2396200,2.6,1168,2.32
2020,1,26,1,W1W,대전광역시,유성구,2680400,2.91,1357,2.69
2020,1,27,2,W1W,대전광역시,유성구,3276800,3.55,1671,3.31
2020,1,28,3,W1W,대전광역시,유성구,3550200,3.85,1920,3.81
2020,1,29,4,W1W,대전광역시,유성구,3280250,3.56,1765,3.5
2020,1,30,5,W1W,대전광역시,유성구,2807200,3.04,1542,3.06
2020,1,31,6,W1W,대전광역시,유성구,2667600,2.89,1552,3.08
2020,1,1,4,W1X,대전광역시,대덕구,3592000,3.28,1950,3.09
2020,1,2,5,W1X,대전광역시,대덕구,3341150,3.05,1979,3.14
2020,1,3,6,W1X,대전광역시,대덕구,3005950,2.74,1841,2.92
2020,1,4,7,W1X,대전광역시,대덕구,3248750,2.97,1825,2.9
2020,1,5,1,W1X,대전광역시,대덕구,3851450,3.52,2151,3.41
2020,1,6,2,W1X,대전광역시,대덕구,3519350,3.21,2034,3.23
2020,1,7,3,W1X,대전광역시,대덕구,2925100,2.67,1708,2.71
2020,1,8,4,W1X,대전광역시,대덕구,3553900,3.24,2108,3.34
2020,1,9,5,W1X,대전광역시,대덕구,2997950,2.74,1873,2.97
2020,1,10,6,W1X,대전광역시,대덕구,2916250,2.66,1814,2.88
2020,1,11,7,W1X,대전광역시,대덕구,2887450,2.64,1732,2.75
2020,1,12,1,W1X,대전광역시,대덕구,3662350,3.34,2064,3.27
2020,1,13,2,W1X,대전광역시,대덕구,3928550,3.59,2259,3.58
2020,1,14,3,W1X,대전광역시,대덕구,3005400,2.74,1875,2.97
2020,1,15,4,W1X,대전광역시,대덕구,2854100,2.6,1818,2.88
2020,1,16,5,W1X,대전광역시,대덕구,2818950,2.57,1767,2.8
2020,1,17,6,W1X,대전광역시,대덕구,2942350,2.69,1812,2.87
2020,1,18,7,W1X,대전광역시,대덕구,3135900,2.86,1809,2.87
2020,1,19,1,W1X,대전광역시,대덕구,3757399,3.43,2111,3.35
2020,1,20,2,W1X,대전광역시,대덕구,4071699,3.72,2282,3.62
2020,1,21,3,W1X,대전광역시,대덕구,3384450,3.09,1958,3.11
2020,1,22,4,W1X,대전광역시,대덕구,3483300,3.18,2017,3.2
2020,1,23,5,W1X,대전광역시,대덕구,4678350,4.27,2570,4.08
2020,1,24,6,W1X,대전광역시,대덕구,5784100,5.28,3100,4.92
2020,1,25,7,W1X,대전광역시,대덕구,3833250,3.5,1995,3.17
2020,1,26,1,W1X,대전광역시,대덕구,3886750,3.55,1966,3.12
2020,1,27,2,W1X,대전광역시,대덕구,4260500,3.89,2235,3.55
2020,1,28,3,W1X,대전광역시,대덕구,4393300,4.01,2455,3.9
2020,1,29,4,W1X,대전광역시,대덕구,3442750,3.14,2037,3.23
2020,1,30,5,W1X,대전광역시,대덕구,3141949,2.87,1895,3.01
2020,1,31,6,W1X,대전광역시,대덕구,3263700,2.98,1988,3.15
2020,2,1,7,W1T,대전광역시,동구,2866900,3.37,1585,3.35
2020,2,2,1,W1T,대전광역시,동구,4144950,4.87,2032,4.29
2020,2,3,2,W1T,대전광역시,동구,3206950,3.77,1756,3.71
2020,2,4,3,W1T,대전광역시,동구,2698600,3.17,1573,3.32
2020,2,5,4,W1T,대전광역시,동구,2438450,2.87,1484,3.14
2020,2,6,5,W1T,대전광역시,동구,2605550,3.06,1506,3.18
2020,2,7,6,W1T,대전광역시,동구,2623050,3.08,1531,3.24
2020,2,8,7,W1T,대전광역시,동구,2857900,3.36,1535,3.24
2020,2,9,1,W1T,대전광역시,동구,3570500,4.2,1825,3.86
2020,2,10,2,W1T,대전광역시,동구,3522300,4.14,1845,3.9
2020,2,11,3,W1T,대전광역시,동구,2834300,3.33,1598,3.38
2020,2,12,4,W1T,대전광역시,동구,2197750,2.58,1295,2.74
2020,2,13,5,W1T,대전광역시,동구,2861200,3.36,1659,3.51
2020,2,14,6,W1T,대전광역시,동구,2470050,2.9,1482,3.13
2020,2,15,7,W1T,대전광역시,동구,2751200,3.23,1571,3.32
2020,2,16,1,W1T,대전광역시,동구,3130450,3.68,1647,3.48
2020,2,17,2,W1T,대전광역시,동구,2893650,3.4,1605,3.39
2020,2,18,3,W1T,대전광역시,동구,2797750,3.29,1582,3.34
2020,2,19,4,W1T,대전광역시,동구,2680350,3.15,1552,3.28
2020,2,20,5,W1T,대전광역시,동구,2598300,3.05,1516,3.2
2020,2,21,6,W1T,대전광역시,동구,2757850,3.24,1581,3.34
2020,2,22,7,W1T,대전광역시,동구,3036850,3.57,1634,3.45
2020,2,23,1,W1T,대전광역시,동구,4026700,4.73,2076,4.39
2020,2,24,2,W1T,대전광역시,동구,2993100,3.52,1673,3.54
2020,2,25,3,W1T,대전광역시,동구,2372400,2.79,1301,2.75
2020,2,26,4,W1T,대전광역시,동구,3502950,4.12,1933,4.09
2020,2,27,5,W1T,대전광역시,동구,2838350,3.34,1650,3.49
2020,2,28,6,W1T,대전광역시,동구,2599950,3.06,1502,3.17
2020,2,29,7,W1T,대전광역시,동구,3190450,3.75,1785,3.77
2020,2,1,7,W1U,대전광역시,중구,3046800,3.58,1778,3.44
2020,2,2,1,W1U,대전광역시,중구,4272200,5.03,2369,4.58
2020,2,3,2,W1U,대전광역시,중구,2968150,3.49,1761,3.4
2020,2,4,3,W1U,대전광역시,중구,2673550,3.15,1694,3.27
2020,2,5,4,W1U,대전광역시,중구,2480600,2.92,1566,3.03
2020,2,6,5,W1U,대전광역시,중구,2692300,3.17,1687,3.26
2020,2,7,6,W1U,대전광역시,중구,2659500,3.13,1680,3.25
2020,2,8,7,W1U,대전광역시,중구,2824550,3.32,1700,3.28
2020,2,9,1,W1U,대전광역시,중구,4083899,4.8,2202,4.25
2020,2,10,2,W1U,대전광역시,중구,2901099,3.41,1816,3.51
2020,2,11,3,W1U,대전광역시,중구,2472300,2.91,1640,3.17
2020,2,12,4,W1U,대전광역시,중구,2316400,2.72,1447,2.8
2020,2,13,5,W1U,대전광역시,중구,2768250,3.26,1799,3.48
2020,2,14,6,W1U,대전광역시,중구,2644600,3.11,1629,3.15
2020,2,15,7,W1U,대전광역시,중구,2962950,3.49,1771,3.42
2020,2,16,1,W1U,대전광역시,중구,3641700,4.28,2091,4.04
2020,2,17,2,W1U,대전광역시,중구,2617500,3.08,1607,3.1
2020,2,18,3,W1U,대전광역시,중구,2631250,3.1,1638,3.16
2020,2,19,4,W1U,대전광역시,중구,2693750,3.17,1687,3.26
2020,2,20,5,W1U,대전광역시,중구,2641250,3.11,1664,3.22
2020,2,21,6,W1U,대전광역시,중구,2623150,3.09,1689,3.26
2020,2,22,7,W1U,대전광역시,중구,2950300,3.47,1782,3.44
2020,2,23,1,W1U,대전광역시,중구,4274300,5.03,2450,4.73
2020,2,24,2,W1U,대전광역시,중구,2684100,3.16,1641,3.17
2020,2,25,3,W1U,대전광역시,중구,2419450,2.85,1494,2.89
2020,2,26,4,W1U,대전광역시,중구,3172650,3.73,1962,3.79
2020,2,27,5,W1U,대전광역시,중구,2960400,3.48,1880,3.63
2020,2,28,6,W1U,대전광역시,중구,2565950,3.02,1621,3.13
2020,2,29,7,W1U,대전광역시,중구,3364550,3.96,2011,3.89
2020,2,1,7,W1V,대전광역시,서구,8325450,3.46,4680,3.4
2020,2,2,1,W1V,대전광역시,서구,11210300,4.66,5838,4.24
2020,2,3,2,W1V,대전광역시,서구,9242749,3.84,5038,3.66
2020,2,4,3,W1V,대전광역시,서구,7469300,3.1,4447,3.23
2020,2,5,4,W1V,대전광역시,서구,7657550,3.18,4505,3.27
2020,2,6,5,W1V,대전광역시,서구,7067200,2.94,4242,3.08
2020,2,7,6,W1V,대전광역시,서구,7194250,2.99,4392,3.19
2020,2,8,7,W1V,대전광역시,서구,8040550,3.34,4460,3.24
2020,2,9,1,W1V,대전광역시,서구,9655249,4.01,5195,3.77
2020,2,10,2,W1V,대전광역시,서구,8930150,3.71,4906,3.56
2020,2,11,3,W1V,대전광역시,서구,7544150,3.14,4596,3.34
2020,2,12,4,W1V,대전광역시,서구,7064850,2.94,4205,3.05
2020,2,13,5,W1V,대전광역시,서구,7836799,3.26,4655,3.38
2020,2,14,6,W1V,대전광역시,서구,7289900,3.03,4354,3.16
2020,2,15,7,W1V,대전광역시,서구,7992850,3.32,4617,3.35
2020,2,16,1,W1V,대전광역시,서구,9123100,3.79,4958,3.6
2020,2,17,2,W1V,대전광역시,서구,7879500,3.27,4468,3.24
2020,2,18,3,W1V,대전광역시,서구,7761350,3.23,4566,3.32
2020,2,19,4,W1V,대전광역시,서구,8275900,3.44,4858,3.53
2020,2,20,5,W1V,대전광역시,서구,7220850,3.0,4347,3.16
2020,2,21,6,W1V,대전광역시,서구,6841450,2.84,4223,3.07
2020,2,22,7,W1V,대전광역시,서구,8841750,3.67,4906,3.56
2020,2,23,1,W1V,대전광역시,서구,11658900,4.84,6167,4.48
2020,2,24,2,W1V,대전광역시,서구,8363800,3.48,4774,3.47
2020,2,25,3,W1V,대전광역시,서구,6819250,2.83,3935,2.86
2020,2,26,4,W1V,대전광역시,서구,10406750,4.32,5938,4.31
2020,2,27,5,W1V,대전광역시,서구,8001800,3.33,4711,3.42
2020,2,28,6,W1V,대전광역시,서구,7310950,3.04,4306,3.13
2020,2,29,7,W1V,대전광역시,서구,9611200,3.99,5414,3.93
2020,2,1,7,W1W,대전광역시,유성구,2946750,3.41,1605,3.35
2020,2,2,1,W1W,대전광역시,유성구,3663200,4.24,1931,4.03
2020,2,3,2,W1W,대전광역시,유성구,3627800,4.2,1927,4.02
2020,2,4,3,W1W,대전광역시,유성구,2950350,3.41,1636,3.41
2020,2,5,4,W1W,대전광역시,유성구,2601000,3.01,1564,3.26
2020,2,6,5,W1W,대전광역시,유성구,2590300,3.0,1450,3.02
2020,2,7,6,W1W,대전광역시,유성구,2671300,3.09,1557,3.25
2020,2,8,7,W1W,대전광역시,유성구,2759000,3.19,1552,3.24
2020,2,9,1,W1W,대전광역시,유성구,2439900,2.82,1226,2.56
2020,2,10,2,W1W,대전광역시,유성구,3599000,4.17,1923,4.01
2020,2,11,3,W1W,대전광역시,유성구,2758900,3.19,1608,3.35
2020,2,12,4,W1W,대전광역시,유성구,2469600,2.86,1415,2.95
2020,2,13,5,W1W,대전광역시,유성구,2797200,3.24,1634,3.41
2020,2,14,6,W1W,대전광역시,유성구,2579100,2.99,1535,3.2
2020,2,15,7,W1W,대전광역시,유성구,2973950,3.44,1619,3.38
2020,2,16,1,W1W,대전광역시,유성구,2975300,3.44,1584,3.3
2020,2,17,2,W1W,대전광역시,유성구,3249550,3.76,1800,3.75
2020,2,18,3,W1W,대전광역시,유성구,2828050,3.27,1614,3.37
2020,2,19,4,W1W,대전광역시,유성구,2883200,3.34,1661,3.46
2020,2,20,5,W1W,대전광역시,유성구,2637700,3.05,1519,3.17
2020,2,21,6,W1W,대전광역시,유성구,2707100,3.13,1563,3.26
2020,2,22,7,W1W,대전광역시,유성구,3078600,3.56,1650,3.44
2020,2,23,1,W1W,대전광역시,유성구,3804950,4.4,1979,4.13
2020,2,24,2,W1W,대전광역시,유성구,3371500,3.9,1812,3.78
2020,2,25,3,W1W,대전광역시,유성구,2407100,2.79,1396,2.91
2020,2,26,4,W1W,대전광역시,유성구,3768350,4.36,2083,4.34
2020,2,27,5,W1W,대전광역시,유성구,2878950,3.33,1666,3.47
2020,2,28,6,W1W,대전광역시,유성구,2707150,3.13,1520,3.17
2020,2,29,7,W1W,대전광역시,유성구,3676900,4.26,1925,4.01
2020,2,1,7,W1X,대전광역시,대덕구,3374950,3.37,1868,3.2
2020,2,2,1,W1X,대전광역시,대덕구,4465400,4.46,2337,4.0
2020,2,3,2,W1X,대전광역시,대덕구,4233550,4.23,2398,4.1
2020,2,4,3,W1X,대전광역시,대덕구,3336300,3.33,1996,3.42
2020,2,5,4,W1X,대전광역시,대덕구,2871600,2.87,1795,3.07
2020,2,6,5,W1X,대전광역시,대덕구,2746300,2.74,1714,2.93
2020,2,7,6,W1X,대전광역시,대덕구,3296600,3.29,1932,3.31
2020,2,8,7,W1X,대전광역시,대덕구,3254950,3.25,1874,3.21
2020,2,9,1,W1X,대전광역시,대덕구,3528200,3.53,1886,3.23
2020,2,10,2,W1X,대전광역시,대덕구,4491649,4.49,2548,4.36
2020,2,11,3,W1X,대전광역시,대덕구,3248100,3.25,2029,3.47
2020,2,12,4,W1X,대전광역시,대덕구,2755650,2.75,1712,2.93
2020,2,13,5,W1X,대전광역시,대덕구,3497900,3.5,2050,3.51
2020,2,14,6,W1X,대전광역시,대덕구,2919300,2.92,1844,3.16
2020,2,15,7,W1X,대전광역시,대덕구,3292800,3.29,1902,3.25
2020,2,16,1,W1X,대전광역시,대덕구,3697100,3.7,1998,3.42
2020,2,17,2,W1X,대전광역시,대덕구,3707600,3.71,2172,3.72
2020,2,18,3,W1X,대전광역시,대덕구,3303500,3.3,1974,3.38
2020,2,19,4,W1X,대전광역시,대덕구,3143199,3.14,1917,3.28
2020,2,20,5,W1X,대전광역시,대덕구,3107200,3.11,1840,3.15
2020,2,21,6,W1X,대전광역시,대덕구,2988500,2.99,1837,3.14
2020,2,22,7,W1X,대전광역시,대덕구,3470700,3.47,1975,3.38
2020,2,23,1,W1X,대전광역시,대덕구,4545600,4.54,2448,4.19
2020,2,24,2,W1X,대전광역시,대덕구,4133500,4.13,2410,4.12
2020,2,25,3,W1X,대전광역시,대덕구,2651400,2.65,1619,2.77
2020,2,26,4,W1X,대전광역시,대덕구,3853300,3.85,2336,4.0
2020,2,27,5,W1X,대전광역시,대덕구,3356450,3.35,2015,3.45
2020,2,28,6,W1X,대전광역시,대덕구,3082150,3.08,1868,3.2
2020,2,29,7,W1X,대전광역시,대덕구,3696900,3.7,2149,3.68
2020,3,1,1,W1T,대전광역시,동구,3702400,4.08,1970,3.76
2020,3,2,2,W1T,대전광역시,동구,3217000,3.54,1816,3.47
2020,3,3,3,W1T,대전광역시,동구,2951400,3.25,1684,3.22
2020,3,4,4,W1T,대전광역시,동구,2532700,2.79,1516,2.89
2020,3,5,5,W1T,대전광역시,동구,2728050,3.0,1629,3.11
